37,Laura Sgro,ProRaw,2019-03-15,Australia-VIC,F,28,Wraps,132,129.8,501.5,248,424.4,1173.9,597.28,418.28578431372546,66.29754293596714,503.3666666666666,-8.266666666666652,227.17549019607844,20.08065172073385,251.66666666666666,0.9166666666666643,348.16274509803924,48.19094526861194,439.0333333333333,-14.691666666666663,17
39,Andrey Belyaev #1,BB,2010-12-18,Russia-MOW,M,27,Wraps,242,210.9,760.6,551.1,782.6,2094.4,596.34,776.5289682539684,124.47851726691299,969.9666666666667,nan,554.0072222222225,87.81240460606524,714.6333333333333,0.0,759.4215408805032,61.359847434845086,848.75,18.85277777777776,71
41,Ranson Lee,SPF,2019-11-09,USA-CA,M,28,Wraps,242,219.8,848.7,518.1,766.1,2132.9,596.29,719.3571428571429,81.34333889796252,817.5,-34.900000000000034,471.7870370370371,16.529695033521786,499.7,-15.616666666666646,698.2816666666665,29.27442364299647,731.1666666666666,-28.78888888888889,11
43,Andrew Herbert,SPF,2019-11-09,USA-CA,M,37,Wraps,242,240.4,942.4,474,793.6,2210.1,595.72,758.6871794871796,123.35790561408245,925.8666666666667,-3.8416666666666686,445.3194444444444,35.328517277075655,501.5,-6.424999999999997,725.6444444444445,216.96478387304575,848.7,8.258333333333354,13
45,Joe Sullivan,USPA,2017-04-15,USA-CA,M,23,Wraps,220,218.7,865.3,507,749.5,2121.9,594.51,614.9952380952379,174.6283982523761,891.0333333333333,23.89166666666668,385.7253968253968,102.10390671857648,540.1,7.575000000000003,610.436507936508,115.45357263360209,749.5,5.049999999999983,21
47,Suzanne Davis,USPA,2019-08-03,USA-TX,F,48,Wraps,132,130.5,440.9,243.6,485,1169.5,593.11,327.5219047619047,90.72758620301742,440.9,12.399999999999991,189.77222222222227,46.423997260798274,250.2,6.25,416.0203703703703,60.92542393468627,496.0,16.075000000000003,71
49,Jeremy Hamilton,USPA,2015-08-29,USA-CA,M,34,Wraps,220,220.4,821.2,518.1,783.7,2123,592.74,676.0466666666666,98.34904231082677,821.2,-21.583333333333343,473.9633333333333,40.79792856639469,518.0666666666667,-8.733333333333334,731.7,34.74814943114075,783.7,-7.711111111111147,10
51,Odell Manuel,ProRaw,2018-10-14,Australia-VIC,M,40,Wraps,275+,345.4,1014.1,584.2,859.8,2458.1,592.68,857.3455555555556,84.93825686247615,992.0333333333333,-30.308333333333337,515.4516666666667,46.34676409056699,573.2,-8.275000000000006,819.8583333333332,72.05287048989328,896.5333333333333,-11.474999999999966,17
53,K'Aunica Byrd,USPA,2019-08-03,USA-TX,F,30,Raw,148,146.1,440.9,281.1,529.1,1251.1,592.03,418.85,31.183409050326723,440.9,-44.099999999999966,278.3,3.9597979746446823,275.5,-5.600000000000023,498.75,42.92138161802347,529.1,-60.700000000000045,2
2,Chakera Ingram,USPA,2019-08-03,USA-TX,F,24,Wraps,181,177.2,639.3,374.8,595.2,1609.3,686.14,553.7564102564103,52.118270743561176,639.3000000000001,-24.80000000000001,345.2076923076923,25.169441178356912,371.09999999999997,-1.8499999999999943,581.8717948717949,31.437615609547656,622.8,5.5166666666666515,14
4,Stacy Burr,XPC,2019-03-02,USA-OH,F,27,Wraps,148,147.6,565,320,550,1435,675.19,371.6104166666667,111.29562549637622,565.0,-15.875,234.01250000000005,55.536989175383525,319.6,-4.224999999999994,415.8374999999999,78.18646835184035,550.0,-5.224999999999994,16
6,Chleo Van Wyk,USPA,2019-08-03,USA-TX,F,28,Wraps,181,173.2,617.3,352.7,584.2,1554.2,670.20,466.05454545454546,98.2270196735063,617.3,-41.399999999999864,285.62820512820514,46.37563186382727,341.7,-3.6499999999999773,500.95128205128213,70.98970271622424,584.2,-22.05000000000001,14
8,Ashley Garcia #1,USPA,2020-07-11,USA-TX,F,39,Wraps,165,162,578.7,308.6,567.7,1455,649.78,421.48809523809524,92.19096365153572,569.5000000000001,-25.275000000000034,216.57466666666664,42.11929407448959,308.6,-11.025000000000006,435.29753086419737,56.590202880401044,534.6,-8.275000000000006,31
10,Jeanine Whittaker,SPF,2017-04-22,USA-OH,F,44,Wraps,181,180.4,610,310,580,1500,633.99,535.8725490196077,65.42161258934887,615.0,-53.75,273.81960784313725,28.178210304199812,315.0,-22.5,514.5055555555556,44.088486855443506,580.0,-22.5,18
12,Crystal Tate,XPC,2017-03-03,USA-OH,F,29,Wraps,198,196.4,640,300,600,1540,625.57,584.7345238095238,167.1803758041873,782.45,-0.5749999999999886,306.3619047619048,111.19221200141678,479.4666666666667,-7.258333333333326,546.9442708333333,71.81260068933726,655.8,11.666666666666686,17
14,Keeta Davis,ProRaw,2019-11-02,Australia-VIC,F,25,Wraps,165,162,540.1,308.6,534.6,1383.4,617.79,436.0625,66.6694819346046,525.4,-26.641666666666666,258.6018518518519,18.952030901954604,292.06666666666666,-10.55833333333333,437.9740740740741,41.25248065866861,514.3666666666667,-22.958333333333343,9
16,April Mathis,APF,2017-04-01,USA-FL,F,29,Wraps,198+,275.5,705.4,440.9,556.6,1703,613.11,546.7266666666667,164.70228719543456,711.0,nan,427.7004166666667,43.01305905287666,533.1999999999999,10.116666666666646,535.7952380952381,47.185406003154625,589.7,nan,21
18,Jessica Brown #1,SPF,2019-10-26,USA-VA,F,30~,Wraps,132,127,510,240,435,1185,611.56,409.94444444444446,76.15111803366894,510.0,-21.25,208.2625,34.67983924414875,230.0,-2.5,410.4555555555555,54.9750195796034,457.4,2.5,10
20,Sarah Lewis #1,USPA,2019-08-31,USA-TN,F,33,Raw,165,151.4,485,303.1,529.1,1317.2,610.66,485.20000000000005,40.307468290628236,545.0,5.049999999999997,279.18888888888887,22.85903338742493,299.43333333333334,-7.358333333333334,511.2055555555555,40.05052041091584,562.1,-7.808333333333309,6
22,Andrey Malanichev,RUPC,2014-02-07,USA-FL,M,37,Wraps,308+,320.5,1014.1,573.2,881.8,2469.1,607.39,934.7088333333337,89.97420048471011,1069.2,-7.366666666666788,548.6711538461539,65.18549820392197,672.4,-0.016666666666708352,803.981212121212,66.03475635105396,903.9,-3.2166666666666686,57
24,Jen Smith #1,AusPL,2020-03-23,Australia-QLD,F,26,Wraps,132,132,457.4,281.1,462.9,1201.5,604.79,383.3515151515152,67.86131832828274,455.5666666666666,-11.016666666666652,233.94791666666674,34.93302667374219,279.23333333333335,-7.808333333333337,390.2416666666666,55.33423304991424,451.9,-12.849999999999994,12
26,Rostislav Petkov,USPA,2018-05-12,USA-CA,M,29,Wraps,165,163.3,672.4,429.9,738.5,1840.8,603.72,611.6537037037037,59.99272955829527,698.1,-17.450000000000017,425.2277777777778,49.404331860029714,507.76666666666665,-1.8250000000000028,630.5287037037036,66.0127472849231,753.1666666666666,-18.816666666666663,18
28,Maliek Derstine,IPA,2017-07-15,USA-PA,M,29,Wraps,181,181.4,775,505,675,1955,601.60,648.5744444444443,104.78128641793433,789.9666666666667,-6.8916666666666515,448.43181818181813,89.80694943062788,562.1,2.75,613.7541666666665,62.62072426542895,699.9,8.950000000000017,35
30,Mariia Panferova,IPL,2017-04-20,Russia,F,39,Wraps,165,157.8,551.1,297.6,485,1322.7,599.19,466.4010869565216,50.60675886011104,540.1,22.066666666666606,279.97499999999997,39.99726813587815,341.7,-0.9166666666666714,414.87727272727267,38.61610946137194,474.0,20.67500000000001,26
32,Kalle Räsänen,IPA,2019-05-25,Finland,M,28,Wraps,198,198.2,860.9,424.4,755,2040.3,598.76,825.4529761904762,155.74786175556798,1071.4,nan,598.2583333333333,125.21362999099533,760.6,nan,715.508914728682,76.15672752601303,804.7,11.033333333333303,61
34,Cailer Woolam,SPF,2019-11-09,USA-CA,M,24,Raw,242,215.8,677.9,490.5,953.5,2121.9,598.02,455.38,144.29950472654951,653.0999999999999,-13.79999999999984,329.04848484848486,110.45953111193263,475.8,-11.03333333333336,667.1798611111111,224.35214017572716,942.45,3.4375,26
36,Brianny Terry,SPF,2019-11-09,USA-CA,F,22,Wraps,165,165.2,518.1,270,563.2,1351.4,597.34,388.8333333333333,67.80842622172162,497.8666666666666,-39.53333333333333,215.86111111111111,34.91495328599142,270.03333333333336,-30.28333333333333,473.047619047619,71.87230151364102,559.5666666666667,-33.791666666666686,7
38,Jeremy Avilla,WRPF,2018-08-24,USA-CA,M,30,Wraps,220,217.8,804.7,435.4,887.3,2127.4,597.11,679.3388888888888,80.71959675111924,771.6,80.83333333333337,384.6060606060606,48.27484235127447,431.7,-9.166666666666686,803.9597222222222,70.3488549074149,892.8,14.71666666666664,14
40,Nick Ramey,SPF,2020-06-27,USA-AR,M,28,Wraps,220,220,902,451,781,2134,596.34,702.1789473684212,141.36814307984227,881.0,-19.51666666666665,408.9283333333333,28.922467995846418,445.0,3.058333333333323,670.440350877193,136.25027333937803,756.8666666666667,4.5,21
42,Dan Green,ProRaw,2013-11-16,Australia-VIC,M,30,Wraps,242,240.3,848.7,523.6,837.7,2210.1,595.81,694.8796666666667,111.91203122070675,848.7,-3.6333333333333258,455.1314814814813,51.46148507597765,534.5749999999999,-14.691666666666643,750.1253333333333,69.9115766124928,837.7,-31.23333333333335,29
44,Oleksii Melnyk,USPA,2019-04-13,USA-OH,M,28,Wraps,198,194.2,793.6,451.9,760.6,2006.2,594.86,670.3510416666666,105.8217789973796,823.0333333333334,9.166666666666629,429.99074074074053,85.94959769251098,657.6666666666666,25.71666666666664,642.400925925926,77.64224399835727,764.2333333333332,-1.816666666666606,59
46,Eduard Dolgov,WRPF,2019-12-04,Russia-MOW,M,32,Wraps,220,217.6,793.6,507,815.7,2116.4,594.28,549.1547619047618,91.18240252995932,771.5666666666666,30.308333333333337,384.22820512820516,53.02308170723569,507.0333333333333,26.174999999999997,609.4846153846154,84.96599577498155,786.2666666666668,29.399999999999977,14
48,Stan Efferding,SPF,2013-03-24,USA-CA,M,45,Wraps,275,274.7,865.3,600.7,837.7,2303.8,592.83,800.0500000000001,53.4083420450401,865.3,nan,575.2566666666667,33.388258637054065,610.0,0.049999999999954525,772.3484848484851,35.53870617177329,837.7,13.800000000000011,15
52,Eduard Khanjyan,FPO,2018-12-02,Finland,M,33,Wraps,242,242,925.9,507,771.6,2204.6,592.67,752.0202898550723,132.24464494385512,929.5666666666666,-107.47500000000002,444.5136363636364,50.077582570390476,503.3333333333333,16.53333333333333,726.5458333333336,50.41339345052596,804.6500000000001,26.633333333333326,34
50,Anthony Hobaica,XPC,2018-03-02,USA-OH,M,31,Wraps,181,180.4,770,500,650,1920,592.69,660.0861111111111,106.86653282182918,925.9,-49.599999999999994,458.67901234567904,51.674455284033236,622.7666666666667,-39.96666666666667,640.9413580246912,39.237505869872194,690.0,-5.058333333333337,29
45,Joe Sullivan,USPA,2017-04-15,USA-CA,M,23,Wraps,220,218.7,865.3,507,749.5,2121.9,594.51,614.9952380952379,174.6283982523761,891.0333333333333,23.89166666666668,385.7253968253968,102.10390671857648,540.1,7.575000000000003,610.436507936508,115.45357263360209,749.5,5.049999999999983,21
47,Suzanne Davis,USPA,2019-08-03,USA-TX,F,48,Wraps,132,130.5,440.9,243.6,485,1169.5,593.11,327.5219047619047,90.72758620301742,440.9,12.399999999999991,189.77222222222227,46.423997260798274,250.2,6.25,416.0203703703703,60.92542393468627,496.0,16.075000000000003,71
49,Jeremy Hamilton,USPA,2015-08-29,USA-CA,M,34,Wraps,220,220.4,821.2,518.1,783.7,2123,592.74,676.0466666666666,98.34904231082677,821.2,-21.583333333333343,473.9633333333333,40.79792856639469,518.0666666666667,-8.733333333333334,731.7,34.74814943114075,783.7,-7.711111111111147,10
51,Odell Manuel,ProRaw,2018-10-14,Australia-VIC,M,40,Wraps,275+,345.4,1014.1,584.2,859.8,2458.1,592.68,857.3455555555556,84.93825686247615,992.0333333333333,-30.308333333333337,515.4516666666667,46.34676409056699,573.2,-8.275000000000006,819.8583333333332,72.05287048989328,896.5333333333333,-11.474999999999966,17
53,K'Aunica Byrd,USPA,2019-08-03,USA-TX,F,30,Raw,148,146.1,440.9,281.1,529.1,1251.1,592.03,418.85,31.183409050326723,440.9,-44.099999999999966,278.3,3.9597979746446823,275.5,-5.600000000000023,498.75,42.92138161802347,529.1,-60.700000000000045,2
55,Kenneth Coleman,APA,2019-12-07,USA-MO,M,42,Wraps,220,217,885,485,735,2105,591.79,731.4379310344831,144.9987670238049,862.5,-10.324999999999989,463.86091954022976,60.12648973105129,507.0,4.708333333333329,706.0896551724138,93.69926949260746,778.3000000000001,-18.67500000000001,29
57,Allison Hind,HERC,2019-09-28,USA-NY,F,37,Wraps,165,164.6,505,345,485,1335,591.21,342.85999999999996,95.14264912508838,505.0,-26.666666666666668,263.36790123456785,43.02719521804495,340.0,-13.75,384.7714285714286,56.313082169627535,485.0,-23.333333333333332,27
59,James Searcy,RPS,2018-05-19,USA-OH,M,28,Wraps,308,304.8,1058.2,451.9,854.3,2364.4,589.84,930.5,105.42260194095005,1058.2,-67.9666666666667,460.36,12.475696373349273,474.0,7.366666666666674,831.3,26.864753860774503,854.3,-16.533333333333303,6
61,Blanca Villoch,SPF,2019-11-09,USA-CA,F,35,Wraps,165,147.4,501.5,237,512.5,1251.1,589.13,375.6872549019609,83.49790448331368,492.3,-28.966666666666697,207.75614035087727,30.364268012415913,242.5,2.3000000000000043,409.6157894736843,78.2505112738561,501.5,-1.375,19
63,Jodie Burford,RPS,2018-05-19,USA-OH,F,26~,Wraps,148,141,512.5,225.9,479.5,1218,588.81,389.4888888888889,112.46423258579196,512.5,-21.875,173.26296296296297,44.79148432348759,225.9,-11.475000000000001,395.737037037037,67.91607452593492,479.5,-18.625,9
65,Nicolaas du Preez,WPC-SA,2019-04-06,South Africa,M,24,Wraps,275,268.8,903.9,518.1,848.7,2270.7,588.40,796.5666666666667,61.52530193162629,876.3000000000001,-27.566666666666663,473.96000000000004,31.06558832177137,507.0,-18.366666666666674,799.1266666666667,46.87007692666088,846.9,-27.566666666666663,5
67,Ogden J Myklebust III,USPA,2018-08-25,USA-TX,M,31,Wraps,242,235.2,782.6,512.5,865.3,2160.5,587.27,669.3083333333334,92.37100656339821,789.9333333333334,18.377777777777776,442.49583333333334,71.42115951533657,518.1,6.416666666666667,775.8461538461538,86.10125234438034,881.8,8.258333333333297,13
69,Vanessa Torres,XPC,2020-03-07,USA-OH,F,33,Wraps,123,123.2,500,230,385,1115,587.07,361.46666666666664,76.06380049689699,478.3333333333333,-19.44444444444444,218.18563218390807,14.862980654340776,281.05,12.762500000000003,354.8565789473684,24.94801363028359,381.6666666666667,-2.2222222222222285,33
71,Nadia Otter,UPC-Germany,2018-03-08,Germany-SN,F,34,Wraps,181,179.9,518.1,326.2,541.2,1385.6,586.45,434.99930555555557,67.66024865614432,507.0333333333333,1.8333333333333144,298.4041666666667,22.642777852747866,321.4666666666667,11.75,507.84166666666675,29.948784273943073,543.7666666666668,-11.016666666666765,18
73,Rait Sagor,GPC-AUS,2018-06-01,Australia-VIC,M,28,Wraps,220,220,789.2,479.5,826.7,2095.5,585.56,638.2958333333331,115.12860449981176,773.4,4.405555555555604,418.537037037037,75.47541446120087,545.6,8.729166666666657,724.7431372549019,77.02753274416618,840.2666666666668,-9.816666666666691,18
75,Perseus Black,USPA,2019-08-03,USA-TX,M,36,Wraps,275,271.1,903.9,578.7,782.6,2265.2,585.35,795.84,78.80795010657238,903.9,-44.099999999999966,557.1428571428571,29.48445738882146,582.3333333333334,-5.058333333333337,716.4799999999999,68.27145816518059,782.6,-60.60000000000002,8
77,Konstantin Pozdeev,BB,2010-12-18,Russia-MOW,M,26,Wraps,242,209,815.7,435.4,793.6,2044.8,584.78,779.667777777778,74.63730666774882,914.9,nan,436.0444444444444,55.869990939785815,562.1,nan,766.947857142857,57.02413358430872,879.075,24.943750000000023,36
79,Mike Lackey,HERC,2018-05-19,USA-NY,M,25,Wraps,275,266.8,900,550,800,2250,584.49,737.3729166666667,92.13022121995061,900.0,-26.66666666666663,513.1222222222221,38.11373816666423,551.1,2.1999999999999886,733.1333333333333,60.403223065703585,800.0,-31.25,22
81,Jani-Pekka Eirala,IPA,2019-05-25,Finland,M,31,Wraps,242,242.3,859.8,540.1,771.6,2171.5,583.58,724.3794871794871,100.40459220948084,848.7666666666668,nan,503.2911111111111,23.811493378854188,525.7666666666668,-7.349999999999966,764.6966666666667,32.514395590798266,793.6333333333333,nan,20
83,Rheta West,MM,2016-12-17,USA-NY,F,42,Wraps,148,148,535,255,450,1240,582.52,526.1757575757574,117.75127395888077,680.0,24.199999999999932,308.92625,72.74944090674231,445.0,10.837500000000006,432.1527777777777,65.63307062996108,520.0,75.21666666666667,42
85,Anna Khudayarov,GPA,2015-10-08,USA-GA,F,27,Wraps,181,174.6,552.2,297.6,523.6,1355.8,582.40,419.33333333333337,90.44976831348416,534.6,nan,265.0869047619048,36.848862585996784,339.8333333333333,-13.783333333333303,444.8214015151514,64.43155837870863,525.4,-48.69999999999993,68
87,Andrzej Stanaszek,EPF,2002-05-09,Sweden,M,30~,Raw,114,113.1,639.3,374.8,308.6,1322.7,582.15,545.2298780487805,69.32786644551767,662.5,-13.266666666666652,357.8172043010753,21.736380273470417,402.3,-4.150000000000006,295.26097560975626,12.583754744464578,319.6,-9.166666666666686,63
89,Vladislav Alhazov,NPA,2017-07-22,Israel,M,39,Wraps,308+,370.3,1102.3,485,870.8,2458.1,582.02,1093.8944444444446,66.94968985904434,1205.0,-34.905555555555566,516.3166666666666,61.6258294641367,620.0,11.950000000000045,831.0952380952383,28.426858784718025,873.3333333333334,24.488888888888898,15
91,Morgan Taylor #1,APF,2015-12-12,USA-UT,F,18,Wraps,148,148.8,402.3,330.7,507,1240.1,580.72,322.4,46.99506357054962,402.3,nan,180.36923076923085,34.503330496991374,187.4,0.0,378.15000000000003,30.74486298554606,507.0,0.0,35
93,Mark Miller #1,RPS,2017-11-11,USA-IN,M,32,Wraps,275,257.2,881.8,512.5,810.2,2204.6,579.83,775.8233333333334,65.468473328771,881.8,nan,481.5230769230769,22.516608621585615,510.0,nan,744.6822222222222,48.690328342229066,810.2,-6.900000000000006,16
95,Andrew Hause,RPS,2018-11-03,USA-NC,M,20,Wraps,275,261.2,898.3,496,832.2,2210.1,578.21,808.775,83.22056536698125,898.3,-79.84999999999997,439.325,46.705272721610356,451.9,-41.75,743.0433333333333,62.31492107745055,823.95,-43.48750000000001,5
99,Sergey Fedosienko,FPR,2015-12-24,Russia-NIZ,M,33,Raw,130,128.9,499.3,375.9,601.8,1477.1,577.54,558.425870646766,68.82841914389967,650.3,28.674999999999983,375.0197183098591,39.13030108211104,454.1,11.025000000000006,548.3410447761195,34.8695902998556,606.2,-11.025000000000006,71
97,Graham Hicks,ProRaw,2019-11-02,Australia-VIC,M,33~,Wraps,,361.7,970,595.2,859.8,2425,577.69,925.9,nan,925.9,nan,602.5333333333334,nan,602.5333333333334,nan,851.8111111111111,12.498014657151307,861.6,-2.75,3
46,Eduard Dolgov,WRPF,2019-12-04,Russia-MOW,M,32,Wraps,220,217.6,793.6,507,815.7,2116.4,594.28,549.1547619047618,91.18240252995932,771.5666666666666,30.308333333333337,384.22820512820516,53.02308170723569,507.0333333333333,26.174999999999997,609.4846153846154,84.96599577498155,786.2666666666668,29.399999999999977,14
48,Stan Efferding,SPF,2013-03-24,USA-CA,M,45,Wraps,275,274.7,865.3,600.7,837.7,2303.8,592.83,800.0500000000001,53.4083420450401,865.3,nan,575.2566666666667,33.388258637054065,610.0,0.049999999999954525,772.3484848484851,35.53870617177329,837.7,13.800000000000011,15
52,Eduard Khanjyan,FPO,2018-12-02,Finland,M,33,Wraps,242,242,925.9,507,771.6,2204.6,592.67,752.0202898550723,132.24464494385512,929.5666666666666,-107.47500000000002,444.5136363636364,50.077582570390476,503.3333333333333,16.53333333333333,726.5458333333336,50.41339345052596,804.6500000000001,26.633333333333326,34
50,Anthony Hobaica,XPC,2018-03-02,USA-OH,M,31,Wraps,181,180.4,770,500,650,1920,592.69,660.0861111111111,106.86653282182918,925.9,-49.599999999999994,458.67901234567904,51.674455284033236,622.7666666666667,-39.96666666666667,640.9413580246912,39.237505869872194,690.0,-5.058333333333337,29
54,Chad Penson,WRPF,2019-04-27,USA-CA,M,26,Wraps,181,181.4,733,451.9,738.5,1923.5,591.84,568.5644444444445,108.07764292151685,744.0,-43.62499999999997,402.65111111111116,49.414533988616824,479.5,-8.725000000000009,622.8077777777778,97.63223930370043,749.5,-15.625,15
56,Dmitry Nasonov,WRPF,2019-12-04,Russia-MOW,M,27,Wraps,181,180.5,683.4,396.8,859.8,1918,591.78,530.4045454545455,98.508209497401,666.85,nan,323.50624999999997,47.35599797816086,393.1333333333334,nan,715.0475,113.45549237792939,879.075,11.260416666666657,31
58,Chloe Lansing,UPA,2019-11-16,USA-IA,F,28,Wraps,148,148.1,512.5,225.9,518.1,1256.6,589.98,362.9222222222222,87.58445544168687,503.3333333333333,-33.05833333333334,166.65,34.74790452224232,220.4,-11.483333333333334,397.69305555555553,68.66679738820056,501.55,-19.987499999999997,12
60,Jamal Browner,WRPF,2020-02-01,USA-FL,M,25,Raw,242,239.4,771.6,457.4,971.1,2182.5,589.20,627.1733333333334,70.97875668983338,744.0333333333333,-40.46666666666658,400.47333333333324,35.937833154655436,455.59999999999997,-25.73333333333329,763.635606060606,97.78554796160583,930.3249999999999,-38.30624999999998,11
62,David Herrera #1,USPA,2020-05-16,USA-UT,M,33,Wraps,198,192.6,738.5,429.9,810.2,1978.6,589.13,621.195238095238,75.75164871652817,712.8000000000001,-22.0,378.4214285714285,31.92471809041741,426.2,-38.60000000000002,715.6208333333334,56.11991113611929,782.6,-12.400000000000006,16
64,Estela Peña,GPC,2015-11-26,Argentina,F,25,Wraps,165,163.1,573.2,253.5,496,1322.7,588.57,498.94500000000005,47.08736103716631,551.1333333333333,-23.891666666666666,225.94,23.059288318978485,244.33333333333334,-14.241666666666667,460.23,27.42189514481692,496.0,-19.29166666666667,5
66,Jonathan Harder,XPC,2020-03-07,USA-OH,M,41,Wraps,165,158,665,455,635,1755,588.39,633.542105263158,63.84266041722256,726.6666666666666,1.6666666666666572,465.21333333333325,44.45171952153316,604.9333333333333,2.0916666666666544,631.5316666666668,30.486057545677536,677.9,6.666666666666657,20
68,Erbol Nauanov,USPA,2018-05-12,USA-CA,M,28,Wraps,181,180.3,699.9,496,705.4,1901.5,587.09,707.1801587301588,60.71969720203552,819.3333333333334,18.366666666666674,541.5360294117645,72.22046297548258,694.4,8.275000000000006,672.8124999999999,38.444399311867166,720.1333333333333,0.0,35
