37,Laura Sgro,ProRaw,2019-03-15,Australia-VIC,F,28,Wraps,132,129.8,501.5,248,424.4,1173.9,597.28,417.52892156862754,65.33195298536813,490.5,-13.089583333333334,226.7980392156863,19.647152114054855,251.66666666666666,-4.271875,347.2990196078432,46.56462372881945,424.35,-9.301041666666666,17
39,Andrey Belyaev #1,BB,2010-12-18,Russia-MOW,M,27,Wraps,242,210.9,760.6,551.1,782.6,2094.4,596.34,776.2666666666669,124.07190594783518,958.95,-12.484999999999994,553.7625000000003,87.37655109906768,699.95,-4.6253333333333355,759.1858490566038,61.05066177236984,848.75,-6.377702702702703,71
41,Ranson Lee,SPF,2019-11-09,USA-CA,M,28,Wraps,242,219.8,848.7,518.1,766.1,2132.9,596.29,717.1285714285714,78.365564122334,804.7,-42.57777777777786,470.7648148148148,14.779561817958763,490.5,-3.672222222222217,696.535,27.56551841623076,716.5,-2.4000000000000057,11
43,Andrew Herbert,SPF,2019-11-09,USA-CA,M,37,Wraps,242,240.4,942.4,474,793.6,2210.1,595.72,758.0512820512821,122.44220451826831,917.5999999999999,-31.458333333333325,440.2121212121212,32.07172958204528,470.3,-16.062499999999993,723.9597222222224,216.2014340231193,848.7,60.07333333333334,13
45,Joe Sullivan,USPA,2017-04-15,USA-CA,M,23,Wraps,220,218.7,865.3,507,749.5,2121.9,594.51,614.6888888888888,174.12485122697106,884.5999999999999,-17.084999999999997,378.0066666666666,98.26951696692254,512.5,-13.622222222222224,609.9119047619048,114.91900881621625,749.5,-17.268333333333338,21
47,Suzanne Davis,USPA,2019-08-03,USA-TX,F,48,Wraps,132,130.5,440.9,243.6,485,1169.5,593.11,327.2857142857142,90.46369303337238,440.9,-4.685000000000004,188.48652482269503,46.05398659857749,250.2,-2.2703125,415.8095679012345,60.71981090285206,496.0,0.7731707317073195,71
49,Jeremy Hamilton,USPA,2015-08-29,USA-CA,M,34,Wraps,220,220.4,821.2,518.1,783.7,2123,592.74,673.475,95.43993885691852,821.2,-28.172222222222217,472.8616666666667,39.606011865951956,518.1,-13.472222222222221,725.1999999999999,30.746593565353116,760.5666666666666,-12.333333333333323,10
51,Odell Manuel,ProRaw,2018-10-14,Australia-VIC,M,40,Wraps,275+,345.4,1014.1,584.2,859.8,2458.1,592.68,855.8766666666668,82.60100594145135,977.3333333333334,-15.546153846153857,514.9616666666667,45.7697857944154,573.2,-10.317948717948717,819.8583333333332,72.05287048989328,896.5333333333333,-9.643749999999997,17
53,K'Aunica Byrd,USPA,2019-08-03,USA-TX,F,30,Raw,148,146.1,440.9,281.1,529.1,1251.1,592.03,396.8,nan,396.8,nan,275.5,nan,275.5,nan,468.4,nan,468.4,nan,2
2,Chakera Ingram,USPA,2019-08-03,USA-TX,F,24,Wraps,181,177.2,639.3,374.8,595.2,1609.3,686.14,552.4833333333333,50.01425630091216,639.3,-9.019696969696973,344.64230769230767,24.615813397707758,374.8,-7.013636363636362,580.8115384615385,30.977546665865855,622.8,-8.595454545454551,14
4,Stacy Burr,XPC,2019-03-02,USA-OH,F,27,Wraps,148,147.6,565,320,550,1435,675.19,358.71777777777777,102.08816596270908,545.6,-20.75714285714286,228.28000000000006,52.35768738754061,319.6,-9.257142857142858,406.89333333333326,71.96095634505727,529.1,-11.328571428571431,16
6,Chleo Van Wyk,USPA,2019-08-03,USA-TX,F,28,Wraps,181,173.2,617.3,352.7,584.2,1554.2,670.20,450.93,89.02107594813135,575.9000000000001,-29.638888888888896,280.03888888888895,43.625346708317124,341.7,-10.840000000000003,500.10384615384623,70.04412701536607,584.2,-21.042424242424246,14
8,Ashley Garcia #1,USPA,2020-07-11,USA-TX,F,39,Wraps,165,162,578.7,308.6,567.7,1455,649.78,420.7666666666666,90.97512010782113,569.5000000000001,-13.000000000000016,216.46466666666663,41.87180787169864,308.6,-6.202500000000001,434.6845679012344,55.55336098941843,534.6,-8.270454545454543,31
10,Jeanine Whittaker,SPF,2017-04-22,USA-OH,F,44,Wraps,181,180.4,610,310,580,1500,633.99,530.9270833333333,64.20141364400702,610.0,-10.714285714285714,271.24583333333334,26.959686983016372,310.0,-4.642857142857143,510.6529411764706,42.206828796520874,562.1,-8.666666666666666,18
12,Crystal Tate,XPC,2017-03-03,USA-OH,F,29,Wraps,198,196.4,640,300,600,1540,625.57,583.1595238095239,165.3786612949857,782.45,-28.0060606060606,306.1642857142857,110.86286243553008,476.7,-13.830303030303025,546.9442708333333,71.81260068933726,655.8,-12.904761904761902,17
14,Keeta Davis,ProRaw,2019-11-02,Australia-VIC,F,25,Wraps,165,162,540.1,308.6,534.6,1383.4,617.79,435.14375,65.29903432615653,518.05,-17.14722222222221,257.68333333333334,17.25143311277196,283.8,-7.233333333333338,436.85,38.98627251282745,504.25,-15.268750000000004,9
16,April Mathis,APF,2017-04-01,USA-FL,F,29,Wraps,198+,275.5,705.4,440.9,556.6,1703,613.11,528.4740740740741,163.61442799882508,675.0999999999999,63.38333333333335,427.10375000000005,41.61990099030728,533.1999999999999,-2.4055555555555563,531.648717948718,46.38136522231789,580.0,-4.233333333333325,21
18,Jessica Brown #1,SPF,2019-10-26,USA-VA,F,30~,Wraps,132,127,510,240,435,1185,611.56,397.4375,70.84131033514272,468.4,-30.485714285714284,203.72857142857146,34.80343442275558,230.0,-15.5,410.4555555555555,54.9750195796034,457.4,-18.75,10
20,Sarah Lewis #1,USPA,2019-08-31,USA-TN,F,33,Raw,165,151.4,485,303.1,529.1,1317.2,610.66,473.23999999999995,30.952431245380392,507.0,-9.800000000000011,277.9666666666667,21.728199802714144,292.1,-11.020000000000005,501.02666666666664,35.042572520990646,545.0,-39.611111111111086,6
22,Andrey Malanichev,RUPC,2014-02-07,USA-FL,M,37,Wraps,308+,320.5,1014.1,573.2,881.8,2469.1,607.39,934.2678333333338,89.51999080017158,1069.2,-12.485984848484856,546.2450980392156,63.41886273412819,661.4,-7.41148148148148,803.3999999999999,65.68427195926687,903.9,-1.9429487179487217,57
24,Jen Smith #1,AusPL,2020-03-23,Australia-QLD,F,26,Wraps,132,132,457.4,281.1,462.9,1201.5,604.79,382.7681818181818,67.20286801690064,449.15,-22.5537037037037,233.6409722222223,34.51259806185208,275.55,-9.647727272727273,389.2416666666666,54.19620848259487,448.2333333333333,-17.96296296296296,12
26,Rostislav Petkov,USPA,2018-05-12,USA-CA,M,29,Wraps,165,163.3,672.4,429.9,738.5,1840.8,603.72,610.837037037037,58.835630004485296,688.9333333333334,-11.454901960784312,424.57407407407413,48.31376825854712,496.0,-7.4568627450980385,629.0999999999999,63.430153290097195,738.5,-14.587254901960785,18
28,Maliek Derstine,IPA,2017-07-15,USA-PA,M,29,Wraps,181,181.4,775,505,675,1955,601.60,648.1455555555555,104.2073465333409,778.2,-7.985897435897433,448.43181818181813,89.80694943062788,562.1,-8.636666666666667,613.7541666666665,62.62072426542895,699.9,-5.744047619047612,35
30,Mariia Panferova,IPL,2017-04-20,Russia,F,39,Wraps,165,157.8,551.1,297.6,485,1322.7,599.19,465.92210144927515,50.0355907173957,540.1,-5.723245614035088,279.6443333333333,39.59285343996463,341.7,-7.266666666666668,414.52234848484846,38.200110926246495,474.0,-8.627941176470586,26
32,Kalle Räsänen,IPA,2019-05-25,Finland,M,28,Wraps,198,198.2,860.9,424.4,755,2040.3,598.76,816.3438271604939,150.92272568138034,1069.2,-12.706944444444437,598.2583333333333,125.21362999099533,760.6,23.25111111111113,715.2527131782945,75.86762942681382,804.7,-10.425595238095237,61
34,Cailer Woolam,SPF,2019-11-09,USA-CA,M,24,Raw,242,215.8,677.9,490.5,953.5,2121.9,598.02,454.14,142.6076638935285,639.3000000000001,-21.14583333333332,328.71439393939403,110.00471590365463,468.45,-14.726851851851848,666.7972222222222,223.86955919242635,942.45,-25.622727272727275,26
36,Brianny Terry,SPF,2019-11-09,USA-CA,F,22,Wraps,165,165.2,518.1,270,563.2,1351.4,597.34,387.1472222222222,64.60509991622321,487.75,-26.887500000000003,214.48055555555558,32.41911373225963,261.75,-13.070833333333326,471.13095238095235,69.31385572335518,546.1500000000001,-30.40833333333335,7
38,Jeremy Avilla,WRPF,2018-08-24,USA-CA,M,30,Wraps,220,217.8,804.7,435.4,887.3,2127.4,597.11,677.9597222222221,79.12557385124964,760.6,-13.413333333333332,383.6878787878788,47.37725491022335,422.5333333333333,-13.654166666666683,801.9694444444443,69.06472254829815,892.8,-17.040740740740755,14
40,Nick Ramey,SPF,2020-06-27,USA-AR,M,28,Wraps,220,220,902,451,781,2134,596.34,701.0912280701755,140.15525907782944,881.0,-21.941176470588236,408.37,28.62765583072727,445.0,-1.2611111111111104,669.1842105263158,135.51725750811633,755.0,-10.799999999999997,21
42,Dan Green,ProRaw,2013-11-16,Australia-VIC,M,30,Wraps,242,240.3,848.7,523.6,837.7,2210.1,595.81,694.2363333333333,111.22458133667449,848.7,-13.557971014492756,454.92746913580226,51.144369871214394,529.0666666666666,-5.530666666666664,749.0233333333333,69.04665190209364,837.7,-10.143478260869568,29
44,Oleksii Melnyk,USPA,2019-04-13,USA-OH,M,28,Wraps,198,194.2,793.6,451.9,760.6,2006.2,594.86,669.7765624999998,105.01297667801505,804.6500000000001,-5.961111111111131,429.70481481481465,85.1930533363518,644.8249999999999,-3.8513020833333345,642.0540740740742,77.14841166900288,764.2333333333332,-4.881666666666667,59
46,Eduard Dolgov,WRPF,2019-12-04,Russia-MOW,M,32,Wraps,220,217.6,793.6,507,815.7,2116.4,594.28,548.3678571428571,89.1400018755395,760.55,4.37948717948718,383.3794871794871,50.941008981089055,496.0,7.348484848484852,608.352564102564,82.47589570600076,771.5666666666666,6.681818181818182,14
48,Stan Efferding,SPF,2013-03-24,USA-CA,M,45,Wraps,275,274.7,865.3,600.7,837.7,2303.8,592.83,787.0,47.83612651542764,854.3,-33.10000000000002,573.97,32.45372945526532,610.0,-19.75,765.8133333333334,29.687434262435346,793.7,-20.48095238095238,15
52,Eduard Khanjyan,FPO,2018-12-02,Finland,M,33,Wraps,242,242,925.9,507,771.6,2204.6,592.67,751.1413043478259,131.07290930441872,909.3499999999999,-18.121111111111116,444.18030303030304,49.69032398021064,496.0,-7.873809523809525,726.5458333333336,50.41339345052596,804.6500000000001,-0.638405797101447,34
50,Anthony Hobaica,XPC,2018-03-02,USA-OH,M,31,Wraps,181,180.4,770,500,650,1920,592.69,659.6256944444444,105.68884030814394,914.8499999999999,-21.319444444444443,458.1691358024691,50.03502783813456,609.0,-8.884722222222221,640.9413580246912,39.237505869872194,690.0,-2.380555555555555,29
45,Joe Sullivan,USPA,2017-04-15,USA-CA,M,23,Wraps,220,218.7,865.3,507,749.5,2121.9,594.51,614.6888888888888,174.12485122697106,884.5999999999999,-17.084999999999997,378.0066666666666,98.26951696692254,512.5,-13.622222222222224,609.9119047619048,114.91900881621625,749.5,-17.268333333333338,21
47,Suzanne Davis,USPA,2019-08-03,USA-TX,F,48,Wraps,132,130.5,440.9,243.6,485,1169.5,593.11,327.2857142857142,90.46369303337238,440.9,-4.685000000000004,188.48652482269503,46.05398659857749,250.2,-2.2703125,415.8095679012345,60.71981090285206,496.0,0.7731707317073195,71
49,Jeremy Hamilton,USPA,2015-08-29,USA-CA,M,34,Wraps,220,220.4,821.2,518.1,783.7,2123,592.74,673.475,95.43993885691852,821.2,-28.172222222222217,472.8616666666667,39.606011865951956,518.1,-13.472222222222221,725.1999999999999,30.746593565353116,760.5666666666666,-12.333333333333323,10
51,Odell Manuel,ProRaw,2018-10-14,Australia-VIC,M,40,Wraps,275+,345.4,1014.1,584.2,859.8,2458.1,592.68,855.8766666666668,82.60100594145135,977.3333333333334,-15.546153846153857,514.9616666666667,45.7697857944154,573.2,-10.317948717948717,819.8583333333332,72.05287048989328,896.5333333333333,-9.643749999999997,17
53,K'Aunica Byrd,USPA,2019-08-03,USA-TX,F,30,Raw,148,146.1,440.9,281.1,529.1,1251.1,592.03,396.8,nan,396.8,nan,275.5,nan,275.5,nan,468.4,nan,468.4,nan,2
55,Kenneth Coleman,APA,2019-12-07,USA-MO,M,42,Wraps,220,217,885,485,735,2105,591.79,730.1448275862072,143.95164015888633,862.5,-18.035714285714285,462.320238095238,60.64407688180735,507.0,-10.784615384615385,706.0896551724138,93.69926949260746,778.3000000000001,-13.392857142857142,29
57,Allison Hind,HERC,2019-09-28,USA-NY,F,37,Wraps,165,164.6,505,345,485,1335,591.21,331.2785714285714,87.07315188391183,500.0,-27.438095238095237,260.22820512820505,40.60282167787269,340.0,-6.204,377.0615384615385,50.337696363795544,460.0,-19.08095238095238,27
59,James Searcy,RPS,2018-05-19,USA-OH,M,28,Wraps,308,304.8,1058.2,451.9,854.3,2364.4,589.84,898.575,89.57601520496434,1003.1,-67.7,456.95,11.401900426390922,474.0,-0.9499999999999886,825.55,27.237290614156155,854.3,-18.099999999999984,6
61,Blanca Villoch,SPF,2019-11-09,USA-CA,F,35,Wraps,165,147.4,501.5,237,512.5,1251.1,589.13,375.09313725490205,82.64791014087163,482.2,-17.05111111111111,207.4052631578948,30.048506594138942,242.5,-4.3888888888888875,409.32631578947377,77.90111140346289,496.0,-12.25,19
63,Jodie Burford,RPS,2018-05-19,USA-OH,F,26~,Wraps,148,141,512.5,225.9,479.5,1218,588.81,374.1125,109.65037212496297,501.5,-40.92857142857143,166.68333333333334,42.98376216112091,225.9,-16.557142857142857,385.26666666666665,64.37333323470232,462.9,-23.985714285714284,9
65,Nicolaas du Preez,WPC-SA,2019-04-06,South Africa,M,24,Wraps,275,268.8,903.9,518.1,848.7,2270.7,588.40,793.8066666666666,57.21268021844262,862.5,-27.566666666666663,472.4866666666667,29.455216478202605,507.0,-18.366666666666674,795.6366666666665,42.90550404992088,845.0666666666666,-23.20416666666668,5
67,Ogden J Myklebust III,USPA,2018-08-25,USA-TX,M,31,Wraps,242,235.2,782.6,512.5,865.3,2160.5,587.27,668.6972222222222,91.52076814408576,782.6,-10.476666666666665,435.6227272727272,70.62235964493244,512.5,-10.72777777777778,774.5756410256411,85.05102189148775,881.8,-15.620833333333337,13
69,Vanessa Torres,XPC,2020-03-07,USA-OH,F,33,Wraps,123,123.2,500,230,385,1115,587.07,360.74444444444447,74.91769310877599,474.0,-27.042857142857148,217.9942528735632,14.037418479785671,275.5,-2.2194444444444463,354.244298245614,24.390875655066637,381.6666666666667,-4.173148148148142,33
71,Nadia Otter,UPC-Germany,2018-03-08,Germany-SN,F,34,Wraps,181,179.9,518.1,326.2,541.2,1385.6,586.45,434.5381944444445,67.14156784027062,501.5,15.742857142857133,298.1156250000001,22.356905858891423,316.85,-5.087179487179489,506.9238095238096,29.193604018136675,543.7666666666668,-3.48981481481478,18
73,Rait Sagor,GPC-AUS,2018-06-01,Australia-VIC,M,28,Wraps,220,220,789.2,479.5,826.7,2095.5,585.56,637.6645833333332,114.36359089017928,763.3,-13.824358974358976,418.0787037037037,74.67927169634548,538.2666666666668,-6.161764705882353,723.456862745098,75.13722794245083,818.4000000000001,-14.386666666666672,18
75,Perseus Black,USPA,2019-08-03,USA-TX,M,36,Wraps,275,271.1,903.9,578.7,782.6,2265.2,585.35,768.825,58.44247171364336,821.2,-16.55000000000001,555.8309523809523,28.359655140402204,578.7,4.409999999999991,699.95,66.28008750748602,782.6,-104.70000000000005,8
77,Konstantin Pozdeev,BB,2010-12-18,Russia-MOW,M,26,Wraps,242,209,815.7,435.4,793.6,2044.8,584.78,775.0045977011497,71.37244684457985,892.8,-6.940740740740744,431.69770114942526,51.437995445768756,562.1,-8.366666666666667,766.4938095238093,56.196351553024776,879.075,-0.8904040404040436,36
79,Mike Lackey,HERC,2018-05-19,USA-NY,M,25,Wraps,275,266.8,900,550,800,2250,584.49,726.5311111111112,84.13803517412897,826.6666666666666,-26.0,512.729365079365,37.74342912082767,550.0,-7.400000000000001,732.1333333333333,59.39509598359602,800.0,-13.529411764705882,22
81,Jani-Pekka Eirala,IPA,2019-05-25,Finland,M,31,Wraps,242,242.3,859.8,540.1,771.6,2171.5,583.58,724.2083333333333,95.65687315859029,848.7666666666668,-26.640000000000022,501.125,23.590564654978916,521.7333333333332,-4.630303030303005,763.5197916666668,30.90030098064492,789.9666666666667,-6.52222222222223,21
83,Rheta West,MM,2016-12-17,USA-NY,F,42,Wraps,148,148,535,255,450,1240,582.52,525.4242424242424,116.97470888589291,680.0,4.42,305.4371794871795,70.22818608495258,425.0,-1.7885714285714276,429.6428571428571,64.81463945999131,515.0,6.44047619047619,42
85,Anna Khudayarov,GPA,2015-10-08,USA-GA,F,27,Wraps,181,174.6,552.2,297.6,523.6,1355.8,582.40,418.9451612903226,90.04066179639273,534.6,-20.85555555555556,264.9720238095239,36.62091761743358,333.4,-4.08111111111111,444.59185606060595,64.15520962572656,523.6,-4.945987654320993,68
87,Andrzej Stanaszek,EPF,2002-05-09,Sweden,M,30~,Raw,114,113.1,639.3,374.8,308.6,1322.7,582.15,545.0550813008132,69.04471444887407,662.5,-16.471739130434784,357.0879781420766,21.138246040264875,385.8,-1.8399425287356317,295.26097560975626,12.583754744464578,319.6,-2.5536231884058003,63
89,Vladislav Alhazov,NPA,2017-07-22,Israel,M,39,Wraps,308+,370.3,1102.3,485,870.8,2458.1,582.02,1088.8944444444446,58.799009109186734,1168.4,-27.926190476190477,513.8166666666666,57.054944278884975,600.0,-2.3333333333333144,829.2500000000001,26.22757324440441,867.1,1.9794871794871893,15
91,Morgan Taylor #1,APF,2015-12-12,USA-UT,F,18,Wraps,148,148.8,402.3,330.7,507,1240.1,580.72,306.41999999999996,29.076915242164176,336.2,2.8000000000000114,174.3560000000001,16.148634617205257,187.4,-2.1444444444444457,372.99600000000004,16.28489791186915,402.3,2.762500000000003,35
93,Mark Miller #1,RPS,2017-11-11,USA-IN,M,32,Wraps,275,257.2,881.8,512.5,810.2,2204.6,579.83,764.048148148148,57.114074717745346,830.0,0.0,478.94166666666666,21.414604310558197,510.0,-5.0,740.0023809523809,46.897007475257,800.0,-10.833333333333334,16
95,Andrew Hause,RPS,2018-11-03,USA-NC,M,20,Wraps,275,261.2,898.3,496,832.2,2210.1,578.21,778.9333333333334,71.0305802688767,837.7,-99.10000000000002,420.43333333333334,33.625932452994256,451.9,-39.39999999999998,741.3933333333333,59.69105367547879,815.7,-41.42500000000001,5
99,Sergey Fedosienko,FPR,2015-12-24,Russia-NIZ,M,33,Raw,130,128.9,499.3,375.9,601.8,1477.1,577.54,558.1241293532337,68.56943857453884,650.3,2.0919354838709667,374.9058685446009,38.9560097956037,454.1,-1.417142857142857,547.4643939393941,34.384757093751176,602.9,-1.32131147540984,71
97,Graham Hicks,ProRaw,2019-11-02,Australia-VIC,M,33~,Wraps,,361.7,970,595.2,859.8,2425,577.69,903.8499999999999,nan,903.8499999999999,nan,600.7,nan,600.7,nan,840.7833333333333,31.41298829040833,861.6,-2.75,3
46,Eduard Dolgov,WRPF,2019-12-04,Russia-MOW,M,32,Wraps,220,217.6,793.6,507,815.7,2116.4,594.28,548.3678571428571,89.1400018755395,760.55,4.37948717948718,383.3794871794871,50.941008981089055,496.0,7.348484848484852,608.352564102564,82.47589570600076,771.5666666666666,6.681818181818182,14
48,Stan Efferding,SPF,2013-03-24,USA-CA,M,45,Wraps,275,274.7,865.3,600.7,837.7,2303.8,592.83,787.0,47.83612651542764,854.3,-33.10000000000002,573.97,32.45372945526532,610.0,-19.75,765.8133333333334,29.687434262435346,793.7,-20.48095238095238,15
52,Eduard Khanjyan,FPO,2018-12-02,Finland,M,33,Wraps,242,242,925.9,507,771.6,2204.6,592.67,751.1413043478259,131.07290930441872,909.3499999999999,-18.121111111111116,444.18030303030304,49.69032398021064,496.0,-7.873809523809525,726.5458333333336,50.41339345052596,804.6500000000001,-0.638405797101447,34
50,Anthony Hobaica,XPC,2018-03-02,USA-OH,M,31,Wraps,181,180.4,770,500,650,1920,592.69,659.6256944444444,105.68884030814394,914.8499999999999,-21.319444444444443,458.1691358024691,50.03502783813456,609.0,-8.884722222222221,640.9413580246912,39.237505869872194,690.0,-2.380555555555555,29
54,Chad Penson,WRPF,2019-04-27,USA-CA,M,26,Wraps,181,181.4,733,451.9,738.5,1923.5,591.84,568.3811111111112,107.7606605168438,741.25,-23.425,401.9766666666667,48.56796816571628,479.5,-10.17023809523809,622.0111111111112,96.68062900328533,749.5,-19.22738095238095,15
56,Dmitry Nasonov,WRPF,2019-12-04,Russia-MOW,M,27,Wraps,181,180.5,683.4,396.8,859.8,1918,591.78,529.9030303030303,97.7552515833355,661.3333333333334,0.0,322.8951388888889,46.41374704630025,387.15,-17.466666666666697,714.5272222222222,112.71071016325143,879.075,-10.629761904761908,31
58,Chloe Lansing,UPA,2019-11-16,USA-IA,F,28,Wraps,148,148.1,512.5,225.9,518.1,1256.6,589.98,362.08194444444445,86.21004929186458,503.3333333333333,-22.71212121212121,166.34444444444443,34.262605387596075,220.4,-8.018181818181818,396.3138888888889,66.5239752608921,497.8333333333333,-16.2030303030303,12
60,Jamal Browner,WRPF,2020-02-01,USA-FL,M,25,Raw,242,239.4,771.6,457.4,971.1,2182.5,589.20,625.7950000000001,68.54957386563751,730.25,-17.114583333333314,399.2783333333333,34.05020082064019,448.23333333333335,-9.531249999999993,762.4000000000001,95.52847742950789,916.7333333333332,-28.109999999999992,11
62,David Herrera #1,USPA,2020-05-16,USA-UT,M,33,Wraps,198,192.6,738.5,429.9,810.2,1978.6,589.13,620.2773809523809,74.6258077329313,699.95,-18.68472222222223,377.89642857142854,31.12908345408015,418.85,-6.581944444444441,714.7583333333334,55.1190099626187,782.6,-12.797777777777773,16
64,Estela Peña,GPC,2015-11-26,Argentina,F,25,Wraps,165,163.1,573.2,253.5,496,1322.7,588.57,496.7383333333334,44.20023551345002,543.7666666666668,-21.13333333333334,225.02333333333337,22.22117858660466,239.75,-13.095833333333331,458.03000000000003,24.071255333557776,485.0,-16.54166666666667,5
66,Jonathan Harder,XPC,2020-03-07,USA-OH,M,41,Wraps,165,158,665,455,635,1755,588.39,633.1912280701754,63.31858584839175,720.0,-13.654901960784313,465.2116666666666,44.44620544391358,604.9,1.6666666666666647,629.0912280701756,29.24552480718311,670.0,-4.0196078431372575,20
