rank,age,weight,squat,bench,dl,total,dots,squat_avg_avg,squat_avg_std,second_best_sq,squat_avg_rate_change,bench_avg_avg,bench_avg_std,second_best_bn,bench_avg_rate_change,dl_avg_avg,dl_avg_std,second_best_dl,dl_avg_rate_change,previous_comp_count,num_bests,num_days,federation_enc_cb,date_enc_cb,location_enc_cb,sex_enc_cb,equip_enc_cb,class_enc_cb,month_enc_cb,year_enc_cb,season_enc_cb,country_enc_cb,state_enc_cb,federation,date,location,sex,equip,class,month,year,season,country,state
1976.0,22.0,264.3,738.5,462.9,727.5,1929.0,502.66,767.9016666666665,65.08651718394374,837.75,7.9527777777778015,557.3791666666667,114.75284479649684,720.1333333333333,16.800000000000004,686.2378787878787,53.74907445761745,742.1666666666665,9.716666666666663,17.0,39.0,26.0,606.4640007490389,619.4924496877178,627.9309203315188,629.5156326410066,633.5014010502831,709.9730667415728,590.2245282699661,608.5726380774008,602.2687504224624,608.2922278770715,627.9309203315188,RPU,2015-03-26,Russia-MOW,M,Wraps,275,3,2015,spring,Russia,MOW
1977.0,23.0,185.4,584.2,402.3,666.9,1653.4,502.65,576.0805555555556,22.838268120431977,595.2,-19.588888888888885,396.15606060606063,19.709789266486162,415.1333333333334,-1.8777777777777689,582.8111111111111,36.208351809226826,622.7666666666668,28.488888888888894,12.0,55.0,4.0,620.2825783021054,659.2330117973651,573.5440016853379,629.5156326410066,633.5014010502831,591.995016825682,595.2747424611124,608.5726380774008,595.5965057790327,573.5440016853379,584.7808940702254,GPA,2015-09-02,Brazil,M,Wraps,198,9,2015,summer,Brazil,no state
1978.0,21.0,161.5,556.6,358.2,606.2,1521.2,502.65,513.0761904761905,25.588898882752787,538.2666666666668,-3.3066666666666604,341.575925925926,11.528494622959432,360.0333333333333,-2.6395833333333343,556.6857142857143,24.61084417068321,589.7,-1.0333333333333483,9.0,41.0,0.0,532.5662262921282,499.32167551603385,527.1748239920532,629.5156326410066,560.7616343248296,516.0525868763973,589.0880276894883,586.2879725490801,602.2687504224624,527.1748239920532,584.7808940702254,IPF,2019-06-04,Sweden,M,Raw,163,6,2019,spring,Sweden,no state
1980.0,21.0,258.2,750.6,457.4,705.4,1913.6,502.57,679.5739583333333,99.43056966561028,749.5,-2.307142857142846,412.6803921568628,52.97712171151429,462.9,2.40625,656.7077777777778,65.7011357644656,727.5,-4.294444444444442,17.0,47.0,0.0,530.8706848804661,509.9034124586683,535.5820389152831,629.5156326410066,560.7616343248296,662.1598411772126,601.6667013497708,586.2879725490801,598.2495728271896,535.5820389152831,584.7808940702254,EPF,2019-11-29,Lithuania,M,Raw,264,11,2019,autumn,Lithuania,no state
1981.0,28.0,239.8,716.5,485.0,661.4,1862.9,502.55,679.3909090909091,43.06171047567558,727.5,-18.91428571428571,463.3285714285713,17.62740124707199,496.0,5.522222222222228,646.2933333333333,13.587255933761018,672.4,-2.009090909090911,18.0,68.0,2.0,594.8286982995155,598.4040058986825,602.7247573944519,629.5156326410066,633.5014010502831,672.2524456293546,605.5659795328583,602.0561717761356,598.2495728271896,603.7017154803946,602.7247573944519,USPA,2016-12-10,USA-VA,M,Wraps,242,12,2016,autumn,USA,VA
1982.0,31.0,164.2,529.1,424.4,584.2,1537.7,502.55,538.725,14.464756018221207,551.1,0.0,410.8888888888889,13.258529749225998,424.4,-4.137499999999996,582.8000000000002,25.991152340748588,600.7,-4.682319128862703,10.0,34.0,1.0,594.8286982995155,633.5842380699681,594.9519751474677,629.5156326410066,560.7616343248296,493.1739740135498,598.802104339951,608.9964132557909,602.2687504224624,603.7017154803946,594.9519751474677,USPA,2017-04-08,USA-TX,M,Raw,165,4,2017,spring,USA,TX
1983.0,26.0,320.3,806.9,485.0,750.6,2042.5,502.55,672.5047619047617,76.18872870019806,770.1,-27.88666666666668,380.1208333333333,76.36907083472164,462.95,-24.149999999999995,639.8404761904761,48.785850879448134,701.7666666666668,-13.963333333333347,8.0,26.0,51.0,498.011602359473,568.606409437892,554.6720078649099,629.5156326410066,560.7616343248296,727.2180151643655,595.2747424611124,586.2879725490801,595.5965057790327,554.6720078649099,584.7808940702254,FESUPO,2019-09-17,Uruguay,M,Raw,264+,9,2019,summer,Uruguay,no state
1984.0,35.0,180.9,440.9,254.6,507.0,1190.5,502.52,362.80416666666673,65.4763773842931,429.85,-21.765369960357102,200.29047619047626,30.13406903161463,238.8,-15.274999999999993,404.62878787878793,50.934832051962395,485.0,-16.811666666666667,11.0,98.0,3.0,610.6331142227181,661.7045781699228,602.9497783603637,392.87895872643446,633.5014010502831,554.5078905033072,589.0880276894883,586.2879725490801,602.2687504224624,602.9497783603637,584.7808940702254,WPC,2019-06-11,Ireland,F,Wraps,181,6,2019,spring,Ireland,no state
1985.0,25.0,255.8,705.4,451.9,749.5,1907.0,502.49,648.4833333333332,64.93597273896457,694.4,-91.83333333333326,440.4333333333333,51.28881186206423,476.7,-72.5333333333333,760.525,15.59170452516334,771.55,-22.04999999999995,2.0,154.0,1.0,679.4776705991217,699.183011797365,591.8916374361241,629.5156326410066,633.5014010502831,709.9730667415728,601.6667013497708,586.2879725490801,598.2495728271896,576.9947067281129,591.8916374361241,WRPF-CAN,2019-11-24,Canada-QC,M,Wraps,275,11,2019,autumn,Canada,QC
1986.0,29.0,271.6,722.0,507.0,716.5,1945.5,502.48,688.9194444444445,26.329165106117333,711.0,-7.710000000000013,480.0100000000001,15.659517872527251,493.25,-8.28333333333334,682.9416666666667,36.91154855416756,722.0,-13.780000000000019,6.0,145.0,0.0,594.8286982995155,624.5980584911274,594.9519751474677,629.5156326410066,560.7616343248296,709.9730667415728,589.5778570268957,586.2879725490801,598.2495728271896,603.7017154803946,594.9519751474677,USPA,2019-10-26,USA-TX,M,Raw,275,10,2019,autumn,USA,TX
1987.0,29.0,195.6,485.0,248.0,501.5,1234.6,502.44,359.59166666666664,39.7162025630818,451.9,-22.961111111111123,206.47916666666669,17.58336097944114,242.5,-8.266666666666666,449.72083333333336,22.23245116762061,496.0,-10.033333333333324,9.0,62.0,7.0,637.6707088524016,604.3406692883033,600.876534095121,392.87895872643446,633.5014010502831,591.995016825682,598.802104339951,602.0561717761356,602.2687504224624,603.7017154803946,600.876534095121,RPS,2016-04-23,USA-CA,F,Wraps,198,4,2016,spring,USA,CA
1988.0,22.0,179.0,584.2,391.3,644.8,1620.4,502.43,558.7952380952381,37.96213105692824,609.9333333333333,-7.6358974358974425,373.6369047619047,25.96105579300788,398.6333333333334,-6.502564102564103,572.7047619047619,43.613860921372975,620.0,-10.315384615384627,14.0,31.0,0.0,516.4987865569547,625.4635014746706,598.2455875497524,629.5156326410066,560.7616343248296,550.8187521258407,590.2245282699661,608.9964132557909,593.187145237798,603.7017154803946,598.2455875497524,NAPF,2017-03-03,USA-OH,M,Raw,183,3,2017,winter,USA,OH
1989.0,28.44367747820714,240.8,775.0,390.0,700.0,1865.0,502.36,690.7333333333332,43.34543420784554,735.0,-16.0,361.2833333333333,6.6092107446098805,370.0,1.0,633.2166666666667,21.327955051215447,660.0,-9.0,7.0,66.0,0.0,644.3928268362765,617.9553411982433,598.2455875497524,629.5156326410066,633.5014010502831,672.2524456293546,590.2245282699661,602.0561717761356,593.187145237798,603.7017154803946,598.2455875497524,XPC,2016-03-04,USA-OH,M,Wraps,242,3,2016,winter,USA,OH
1990.0,37.0,274.2,793.6,418.8,738.5,1951.1,502.34,636.4285714285714,80.6095474507309,722.0,37.66666666666666,353.3194444444445,54.07686342057394,404.1333333333334,26.46,625.0095238095238,67.77785532131917,723.8333333333335,16.538888888888874,7.0,10.0,14.0,718.0664094378919,726.4773490631533,538.9760014746707,629.5156326410066,633.5014010502831,709.9730667415728,605.5659795328583,602.5818600630653,598.2495728271896,608.2922278770715,538.9760014746707,GPC-RUS,2012-12-16,Russia-VLA,M,Wraps,275,12,2012,autumn,Russia,VLA
1991.0,26.0,197.8,665.0,410.0,635.0,1710.0,502.32,596.2166666666667,52.002669803257845,644.8,-24.0,361.9222222222222,25.073524475622282,397.5,-12.260000000000002,596.3722222222221,40.275989079056714,633.3333333333334,-20.84666666666667,6.0,213.0,6.0,644.3928268362765,613.2643339887424,598.2455875497524,629.5156326410066,633.5014010502831,591.995016825682,590.2245282699661,585.1374066582274,593.187145237798,603.7017154803946,598.2455875497524,XPC,2020-03-07,USA-OH,M,Wraps,198,3,2020,winter,USA,OH
1992.0,25.0,219.8,661.4,435.4,699.9,1796.7,502.3,661.8145833333333,52.03724660973352,749.5,-17.76111111111112,422.51944444444433,22.67977255911825,455.6,-0.9166666666666644,635.9119047619048,52.35601659355847,694.45,-0.012500000000017051,10.0,1.0,105.0,626.2116023594732,563.808011797365,618.0532730847688,629.5156326410066,633.5014010502831,639.0066415650807,589.5778570268957,597.4520029493414,598.2495728271896,618.0532730847688,584.7808940702254,WPC-UKR,2008-10-04,Ukraine,M,Wraps,220,10,2008,autumn,Ukraine,no state
1993.0,24.0,182.3,567.7,391.3,677.9,1636.9,502.28,488.84642857142853,44.11076199603193,551.1333333333333,-9.412500000000003,334.19166666666666,38.745007260379204,380.25,-9.1875,591.2877777777778,48.9783587076284,670.5333333333333,-10.10238095238095,15.0,99.0,0.0,553.3986347633138,604.1280024836557,600.876534095121,629.5156326410066,560.7616343248296,550.8187521258407,591.4600763028324,586.2879725490801,595.5965057790327,603.7017154803946,600.876534095121,USAPL,2019-07-27,USA-CA,M,Raw,183,7,2019,summer,USA,CA
1994.0,39.0,200.0,639.3,418.8,661.4,1719.6,502.26,559.7,84.92514350885725,639.3,-99.2000000000001,355.45,45.02358641127263,418.8,-53.26666666666665,575.925,79.67666778228677,639.3,-71.65000000000003,6.0,158.0,0.0,570.5599628373341,594.3457529493412,574.5378203267936,629.5156326410066,560.7616343248296,587.0188153093441,590.2245282699661,585.1374066582274,593.187145237798,608.2922278770715,574.5378203267936,FPR,2020-03-18,Russia-ARK,M,Raw,205,3,2020,winter,Russia,ARK
1995.0,25.0,197.5,661.4,385.8,661.4,1708.5,502.24,541.4119047619048,97.80734782397377,661.3499999999998,1.3958333333333428,344.06018518518516,37.4766852934784,400.4666666666667,-12.05625,568.225,60.299898078963054,650.3499999999998,-5.581249999999969,9.0,48.0,25.0,612.0165747992471,606.443204718946,585.477413152631,629.5156326410066,633.5014010502831,591.995016825682,591.4600763028324,608.5726380774008,595.5965057790327,583.2620013108183,584.7808940702254,AAP,2015-07-11,Argentina,M,Wraps,198,7,2015,summer,Argentina,no state
1996.0,23.0,197.5,573.2,407.8,727.5,1708.5,502.24,460.95625000000007,74.55379734845219,575.0000000000001,-8.430303030303032,291.643137254902,87.27088874805744,396.8,-5.361111111111111,541.7670833333333,157.30364787585563,712.8000000000002,9.639215686274508,22.0,56.0,2.0,606.4640007490389,565.1040058986825,579.180308902294,629.5156326410066,560.7616343248296,591.995016825682,589.5778570268957,608.5726380774008,598.2495728271896,608.2922278770715,579.180308902294,RPU,2015-10-31,Russia-NVS,M,Raw,198,10,2015,autumn,Russia,NVS
1997.0,38.0,177.7,440.9,264.5,474.0,1179.4,502.24,369.7547619047619,50.75678271978527,404.1333333333334,-5.5100000000000025,239.73958333333337,13.514959194307972,254.23333333333332,-4.728571428571428,414.7458333333333,30.36803842753937,448.23333333333335,-7.347619047619048,10.0,67.0,6.0,633.326737463019,620.5880033706757,603.3666591011148,392.87895872643446,633.5014010502831,554.5078905033072,625.0520768660061,602.165298784257,602.2687504224624,603.3666591011148,584.7808940702254,BPU,2018-05-11,England,F,Wraps,181,5,2018,spring,England,no state
1998.0,35.0,165.3,628.3,308.6,606.2,1543.2,502.2,541.5944444444445,66.62778755199724,608.0333333333333,-21.673333333333346,301.13571428571424,5.303706151532051,308.6,-1.375,565.6138888888888,45.42810487972138,604.7666666666668,-20.21666666666666,7.0,24.0,5.0,620.2825783021054,612.1591163543845,590.7354811323304,629.5156326410066,633.5014010502831,493.1739740135498,589.5778570268957,608.5726380774008,598.2495728271896,603.7017154803946,590.7354811323304,GPA,2015-10-08,USA-GA,M,Wraps,165,10,2015,autumn,USA,GA
